Trudeau	May	Mulcair	Harper
152.720722	143.321758	146.794486	81.505791
151.936543	141.912608	140.019266	79.289692
150.334606	140.390882	200.328949	78.765114
147.425875	143.440686	161.280246	77.941211
145.602165	200.907667	158.687041	77.538227
143.411517	154.24188	158.638689	119.613628
140.496174	161.902893	155.475218	120.057927
138.546395	169.019503	153.218503	94.165497
137.524201	152.936922	151.737009	91.309875
136.040049	151.917784	150.979532	91.522479
134.576017	151.452231	149.568643	91.333321
133.874052	151.481659	147.959638	90.499325
133.370803	151.627549	146.949778	90.134768
132.816873	150.105733	146.641687	88.843557
132.449005	148.015992	145.964954	88.483971
132.303013	146.990849	145.413989	88.203081
131.972368	145.635369	145.099283	88.026702
131.632518	144.496591	144.808619	88.149993
132.137801	143.340027	144.213662	87.955353
133.001596	142.037478	143.658994	87.696657
133.709518	139.258732	143.492507	87.489004
134.970468	129.874654	143.341203	86.800243
135.444823	127.068541	143.461694	111.825917
134.764707	135.148328	143.837029	111.749083
135.027527	136.354766	144.017684	115.501147
133.669414	135.823966	144.849358	113.115121
135.605604	133.228571	145.647631	113.134507
138.753239	123.815405	146.091775	113.235637
141.010368	123.937748	147.117374	113.050685
141.766156	124.285322	148.377683	112.219023
142.162666	124.228419	149.279647	112.695741
142.805806	124.304745	149.823273	111.089836
143.215427	124.871835	150.527848	113.559469
142.743363	125.018149	151.111796	114.648979
142.096795	125.73656	151.405479	116.161778
141.001739	125.291182	151.294835	116.64855
139.831196	125.034783	151.062699	116.821129
139.392114	103.22851	150.383363	116.739517
138.346683	103.461188	148.824518	116.482208
136.567827	101.195233	147.148261	115.894207
134.67437	100.789319	143.53502	114.709065
131.381497	99.709669	145.987266	113.548398
153.650304	99.647163	147.927937	112.813281
149.650101	101.862081	150.804288	112.094835
150.509446	102.13983	151.875301	111.731387
147.899369	139.284754	154.441295	111.20347
146.044742	139.900899	155.877911	110.995644
144.71532	141.027177	157.442633	110.377245
141.163158	144.479398	159.313867	110.068589
136.286903	145.692628	160.521713	108.838319
132.591005	146.126086	161.141668	142.128176
129.570765	147.516256	161.924371	142.380661
126.313059	146.777906	162.519826	144.977082
123.910761	146.768863	163.19458	144.884253
122.626272	180.56373	163.827589	149.507226
119.508419	186.683254	164.306001	152.282476
115.892372	182.277236	164.949671	153.721223
111.119548	181.082827	165.320736	154.121999
105.520448	181.920476	166.065232	155.135318
103.805054	171.018584	166.832747	157.598545
98.692209	168.264914	166.76908	161.628581
97.61747	179.755062	166.627029	167.000311
97.604245	174.449899	166.002905	174.367207
271.734227	171.987585	163.56577	180.653388
275.938454	263.327493	153.687275	184.62785
276.528843	260.416405	155.083702	188.058818
279.341574	260.140147	96.956593	191.715455
279.993296	261.632738	97.039512	195.055884
279.621905	264.728783	96.161719	199.442614
277.569855	267.564344	96.000133	202.956391
274.259834	269.800913	95.236188	204.252209
272.900856	271.319528	95.004901	205.232884
165.955861	272.414311	95.074934	206.918128
166.73128	272.960347	95.150549	208.594351
169.562009	272.970231	95.541233	212.012729
173.912512	272.272456	95.65061	220.064631
177.45274	270.201154	95.970779	222.341695
179.671886	267.466379	95.969909	223.436656
182.506649	265.187215	95.595385	224.288599
185.301877	262.802556	95.491519	224.743339
187.832108	256.0452	93.956865	225.118008
191.085493	250.611306	92.116678	225.244872
194.485239	246.487184	92.067511	224.575005
197.99569	240.175956	95.434154	223.367121
202.315422	229.322318	96.250284	222.156107
206.473189	222.461246	99.545826	220.569041
210.288309	220.803595	100.059567	219.535772
213.618323	215.746578	101.419669	218.870451
216.273207	205.013727	102.032967	217.82856
217.934187	201.423003	102.417222	216.709901
218.561495	199.921679	102.736371	214.924966
216.97682	144.786485	103.56188	209.854799
212.149006	145.439774	104.610671	196.723467
209.120724	148.025751	106.364698	191.596198
207.870381	148.196065	104.23922	192.641062
205.2558	148.309336	103.834718	193.786237
209.43491	261.824738	103.081495	195.676724
219.718715	262.090358	102.81422	198.605303
229.23283	261.36549	102.86365	201.467155
235.66918	261.975833	102.790131	202.535647
238.480676	258.066889	102.761845	203.283798
239.468585	254.734126	102.732083	202.785391
239.328055	177.193836	102.574014	202.381089
239.046081	176.318344	102.514797	202.137841
238.012157	175.638919	103.178496	201.767262
236.717366	175.706525	103.371321	200.936795
234.660849	175.824025	104.327461	199.78354
231.818439	176.481671	104.579045	197.904895
228.321002	178.586986	104.758284	195.719884
224.946756	181.513278	104.886851	194.772007
221.968783	190.990694	103.835608	193.954165
219.568313	205.255287	103.378535	193.261386
217.284745	227.599164	99.412635	192.323258
214.188066	234.707197	98.580516	191.63807
208.059037	241.619996	97.672761	190.481803
190.981566	244.652761	124.783669	187.986951
189.763158	248.381168	124.494296	185.492171
189.525976	251.525895	97.781385	182.77118
187.710947	255.505592	97.233303	126.96673
186.190946	260.853012	97.534309	129.117218
186.084269	266.11636	97.303792	130.292501
186.967934	270.128877	95.122639	133.313689
187.804571	274.916949	94.64205	131.973443
186.634686	279.848827	94.086157	131.333455
184.123439	285.725528	93.978353	131.511051
181.534009	289.578295	93.475073	132.352737
178.965421	292.974708	93.362238	133.737762
176.925699	295.028957	92.386585	134.580557
175.232179	159.86625	92.35571	135.963362
173.138221	160.179084	167.341125	137.116661
171.190747	161.799328	142.788363	138.379874
168.941766	163.282589	142.773441	139.481695
166.643986	164.966876	142.747475	141.086123
164.933628	158.482842	141.686907	142.730581
163.708618	154.28709	141.058238	143.504975
162.615645	150.853342	140.216762	146.298762
162.415024	226.427588	139.236569	149.022102
161.881951	216.661613	138.954494	152.239156
161.31247	216.211978	138.778592	153.858806
161.047806	215.582852	138.517834	156.52093
160.379474	212.254745	138.103891	159.310664
159.769644	209.398246	137.680025	161.260326
159.456352	207.758019	136.937851	162.973249
157.605548	205.510127	136.518334	164.863712
155.600452	203.270478	136.025535	166.052695
155.054095	201.180593	136.980061	167.443018
159.855309	199.736247	138.105958	168.753466
171.774062	198.990674	140.517152	169.475658
160.721391	197.51233	141.660786	170.520603
162.642621	195.093545	143.970449	171.871029
163.158329	193.112351	141.368768	173.433729
162.989138	192.14307	132.08311	175.19725
162.617949	191.942943	128.595847	177.201263
161.023547	187.360595	156.562613	178.874191
159.085433	184.396678	156.753512	179.853608
156.200792	181.183346	140.267881	180.790572
148.157888	178.762651	139.161111	181.614442
142.570237	177.63058	138.745467	182.22192
140.773231	176.392477	138.92593	182.8173
140.878135	175.202889	137.392466	183.266658
144.288823	173.94132	135.729322	183.391826
148.238317	172.596082	134.483331	183.738773
150.443079	172.027564	132.869006	184.511524
150.269381	171.672765	131.253043	185.178569
149.948595	171.41206	130.09196	185.798656
149.408389	171.606134	128.781312	184.834439
148.501298	171.97532	127.770835	181.96719
147.332899	172.353035	126.672225	176.988609
146.530285	173.240658	125.869497	171.41831
145.951925	173.77676	125.041105	165.652134
145.019969	173.927002	124.546476	159.562608
144.164873	173.910379	123.992587	148.849224
143.422658	173.408105	123.863581	139.363111
142.969284	172.574737	123.906947	118.733801
143.159711	171.853689	124.050748	119.599512
143.279691	171.479469	124.235502	117.813787
142.662595	171.334423	124.468344	117.969051
142.511129	171.519925	124.772981	118.29166
142.4873	171.63354	125.186692	117.808962
142.104663	171.505156	125.952155	117.997661
142.291785	171.202428	126.230665	117.952784
143.050686	168.503952	126.693302	117.974114
232.971121	160.854703	127.152925	117.657378
233.429235	163.81692	127.383702	117.630786
236.102685	165.80282	128.09893	116.222849
238.579172	167.301221	128.44973	115.283184
239.492009	166.525885	128.735483	113.787883
240.791695	165.67395	128.220259	112.803213
241.791595	164.647395	126.413652	111.547014
242.38026	164.463265	125.856398	110.45895
243.171473	163.906194	124.687188	109.788722
243.48413	169.032651	125.90966	108.606993
242.68165	174.013399	126.337992	107.997773
240.190164	183.675115	126.102097	106.68596
236.686189	177.51764	124.837752	106.40516
232.126269	177.402008	123.660652	105.445339
225.666174	176.019361	122.022453	105.213297
192.786071	174.487492	120.95392	104.785889
203.625669	172.72355	120.298418	104.147261
181.935266	168.782616	119.329424	103.543768
174.09885	164.181406	151.192278	102.701824
170.424448	162.810419	155.396978	102.561504
163.869493	161.972704	135.42825	101.827011
161.43216	161.674002	130.678557	101.743449
149.788568	161.608921	129.726096	100.759423
139.44118	161.381171	128.550203	100.55163
132.272236	161.692055	127.154249	99.560581
126.682032	161.434098	124.687614	99.336405
122.573199	161.279478	124.570929	98.924901
117.302734	160.999552	123.734876	98.940606
112.242585	160.469744	129.993159	98.903201
107.661831	160.081852	130.242691	98.930313
102.79262	159.534544	130.490543	98.776459
102.725752	158.974627	123.87614	98.383537
95.709344	158.829007	123.902585	97.957444
95.487995	157.998956	120.656785	97.091487
90.311654	157.358078	121.618749	96.740531
89.155348	156.695609	115.211544	95.63759
112.676568	156.153321	113.533047	95.520282
114.29832	155.53467	113.381692	93.996013
116.611602	154.169278	111.656444	93.771043
116.999857	151.86652	111.203066	92.680224
117.410079	152.193358	109.249866	92.602759
113.766952	154.02762	108.988263	92.300968
113.072059	159.119804	107.682606	92.21866
112.204742	161.592159	107.417487	91.988305
112.266933	163.522397	105.474032	91.922081
112.176432	164.779388	104.603973	91.572334
113.033637	164.360556	103.892399	91.367699
113.773889	165.10335	103.402803	90.828015
116.103426	166.129685	103.044127	90.491901
117.925217	166.210469	102.263385	90.153653
120.073236	166.453243	101.935425	89.260135
120.972972	166.372876	101.562141	88.935484
121.418675	165.804979	101.494255	87.427767
121.659497	165.526939	100.981293	87.124652
122.066523	164.975906	100.857972	85.911094
121.48663	164.71687	99.963302	85.285515
121.135617	164.641512	99.724556	83.189
118.083493	164.459983	98.428308	82.874736
117.740021	164.582769	98.290883	77.813092
111.839399	164.48167	97.091413	77.508299
169.654971	163.883739	96.855167	77.499183
165.7259	164.054281	96.118616	116.710777
162.007207	164.59321	96.005474	116.525262
164.784832	165.346199	95.494036	116.579731
167.386993	166.891093	95.328754	116.517579
169.735383	169.105492	94.728837	113.298245
170.815606	171.15716	92.21148	113.493244
171.657285	174.075529	92.244042	119.795945
171.575867	176.213455	88.817951	107.006712
170.742377	179.179892	88.757334	107.108267
169.899579	181.783223	88.452598	105.485408
168.623408	184.133212	85.051531	104.484934
167.887495	187.47295	84.997955	103.437717
167.127529	189.902249	84.973911	98.7531
165.932666	193.175978	83.060542	97.337847
165.363214	196.194705	83.20348	94.952506
164.333297	198.878293	83.457531	92.447733
163.037929	202.476559	83.257481	91.77848
162.163472	205.370889	83.193128	90.208553
144.245066	207.542646	83.028649	88.341689
154.990413	211.988893	80.65707	87.708333
152.57575	213.780751	80.492726	86.147964
154.638776	214.170805	80.05896	86.203217
156.444298	215.386271	79.894012	85.915197
159.22746	216.504113	78.26551	86.100785
161.194357	218.056689	77.589303	86.880444
162.516914	219.683895	76.696166	87.032868
162.734304	221.231991	76.365727	87.317082
163.137396	223.220478	76.109739	87.30278
161.397117	224.938591	74.553287	87.306278
160.412774	227.810521	73.376685	87.246619
160.741155	233.695628	74.232236	87.203452
161.23235	238.050976	75.810241	86.630169
163.339416	240.108311	68.994497	83.61009
163.832672	242.230043	69.48533	83.651051
164.152225	246.285925	68.484547	84.637279
164.670222	248.431624	66.579084	85.330288
164.937701	250.448609	66.644165	87.135904
165.130603	253.23077	66.407651	86.905176
166.000267	256.789593	66.180794	85.249632
168.077785	260.724249	65.957842	84.340501
169.057556	260.711434	66.295183	83.8741
168.164356	259.270606	66.742472	83.658427
167.351028	256.639727	66.932491	83.561295
166.032106	252.550198	66.585325	83.239127
165.116989	243.173208	66.006681	83.001698
163.262007	279.409651	65.715749	80.639477
160.7649	273.171621	65.890849	85.941366
158.721363	271.551488	65.929961	87.361275
154.859396	269.632379	65.957936	89.067119
147.978874	267.554695	65.767783	89.529665
172.139634	265.371062	65.286157	90.318051
168.174047	264.147093	65.141242	90.887636
165.294821	263.714432	65.125156	92.139425
163.184736	263.275562	64.343277	94.011937
160.532335	263.021348	96.226721	95.273074
157.184761	262.934028	96.035433	97.856864
151.204722	262.258932	96.282076	98.917761
146.004311	261.356403	96.251615	102.852437
146.636523	260.601711	95.975858	105.647063
145.905624	259.75632	96.023433	109.172728
145.751108	258.00765	92.614363	111.582385
145.675698	254.864194	92.625033	113.04187
145.526674	231.724938	97.92167	116.433718
145.748266	227.163516	100.087978	119.479101
146.145698	226.16442	102.27584	123.288187
147.855234	219.911974	102.45526	126.156424
146.321309	215.520518	104.665576	132.916551
144.980349	216.211536	104.78153	136.550324
144.50995	222.972296	106.046129	145.353269
143.431387	225.698576	106.140951	151.099237
143.284275	230.607886	107.044832	152.505029
143.489034	231.508677	107.286669	154.829103
143.6838	232.060038	108.261175	159.337234
143.606007	233.536396	108.236659	161.691635
143.882413	234.593338	107.76794	162.192389
143.728249	237.712168	105.764243	162.279331
143.424807	241.16831	102.988779	162.263593
143.069852	246.143684	102.857625	161.6746
141.604546	250.375541	167.205699	158.69912
140.930158	253.510693	165.023671	156.604006
133.242237	255.146275	164.561073	159.905375
161.318381	256.419442	164.769998	186.086447
153.981037	257.489597	164.913231	180.673275
153.964081	257.746989	165.644589	178.193111
154.792007	257.671238	166.918215	178.931573
155.376933	257.495854	168.345209	179.544545
155.008521	256.538967	169.807509	180.574113
154.76384	255.112656	171.827172	183.79118
154.164286	254.158673	174.401858	187.605372
152.54977	251.821719	176.745383	190.190543
150.851462	246.635969	178.85154	194.83008
149.560815	240.750746	181.198197	199.891307
148.130577	235.180224	183.842235	207.496541
146.082752	240.008013	185.801715	212.226185
144.282259	241.268633	187.136324	217.818286
142.910787	247.857361	187.875087	223.415745
140.651536	248.613439	187.991097	229.780491
139.096088	248.126678	187.531187	233.31747
138.185851	248.569504	184.906024	233.143682
137.35288	246.865919	174.887946	232.26669
136.494907	241.261747	153.462875	230.015448
135.960645	224.951945	152.748027	225.887631
135.561612	222.211317	207.559896	224.893255
135.0374	219.301186	204.840874	216.082371
134.649668	213.156725	193.725535	205.127409
134.598918	211.959752	187.767598	205.140918
134.501957	211.735763	182.572746	205.905436
